2447581.18  6.5		1.0
2447611.84  0.5		1.0
2447645.82  0.7		1.0
2447829.16  -14.8	1.0
2447921.02  -18.3	1.0
2447934.14  -18.4	1.0
2448282.01  -22.5	1.0
2448558.16  30.4	1.0
2448609.04  33.7	1.0
2448635.01  30.4	1.0
2448639.00  30.5	1.0
2448645.06  31.3	1.0
2448679.30  22.3	1.0
2448734.85  14.1	1.0
2459626.48894626  32.910  4.460
2459662.39628177  32.704  5.959
2459663.35984409  33.410  5.572
