23313.33600        3.8                 1.1
23389.09899       11.40                1.1
24028.32800       10.3                 1.1
24040.29000       13.5                 1.1
59466.39276041    12.992247194468462   0.34767741481884284
59466.42442782    13.129149589298537   0.39376290004676096
59466.45610856    12.999344680763649   0.33200091773214513
59495.28296761    12.257701135987116   0.47448240327781155
59820.42639209    13.609414642716375   0.4977309316612119
59829.50410318    13.520163721783792   0.35758190156457303
59831.53757713    13.380982192823629   0.49202134100069733

